"","state","account.length","area.code","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.day.charge","total.eve.minutes","total.eve.calls","total.eve.charge","total.night.minutes","total.night.calls","total.night.charge","total.intl.minutes","total.intl.calls","total.intl.charge","number.customer.service.calls","Churn"
"2635","2",0.495098039215686,0.0686274509803922,"1","1",0,0.299859550561798,0.561904761904762,0.299876084262701,0.42962962962963,0.509433962264151,0.42962962962963,0.665055762081784,0.259615384615385,0.665289256198347,0.661870503597122,0.666666666666667,0.661333333333333,0.666666666666667,"1"
"2636","28",0.367647058823529,1,"1","1",0,0.449438202247191,0.447619047619048,0.44940107393639,0.708888888888889,0.30188679245283,0.708932461873638,0.390706319702602,0.634615384615385,0.390909090909091,0.474820143884892,0.333333333333333,0.474666666666667,0.333333333333333,"1"
"2637","42",0.504901960784314,0,"1","1",0,0.570575842696629,0.428571428571429,0.570425444031392,0.195185185185185,0.367924528301887,0.19520697167756,0.635315985130111,0.163461538461538,0.635537190082645,0.18705035971223,0.555555555555556,0.186666666666667,0.666666666666667,"1"
"2638","27",0.529411764705882,1,"1","1",0,0.411165730337079,0.333333333333333,0.411193721602644,0.821111111111111,0.575471698113208,0.820915032679739,0.530483271375465,0.307692307692308,0.530578512396694,0.179856115107914,0.888888888888889,0.178666666666667,1,"1"
"2639","12",0.509803921568627,1,"1","1",0,0.307935393258427,0.657142857142857,0.307930607187113,0.724074074074074,0.443396226415094,0.724183006535948,0.653903345724907,0.538461538461538,0.653719008264463,0.575539568345324,0.888888888888889,0.576,0.666666666666667,"1"
"2640","27",0.303921568627451,0.0686274509803922,"1","2",0.66,0.51439606741573,0.60952380952381,0.514250309789343,0.913333333333333,0.386792452830189,0.913289760348584,0.737174721189591,0.0673076923076923,0.737190082644628,0.633093525179856,0.333333333333333,0.632,0.333333333333333,"1"
"2641","18",0.509803921568627,0.0686274509803922,"1","2",0.48,0.832162921348315,0.495238095238095,0.832094175960347,0.472222222222222,0.660377358490566,0.472331154684096,0.869516728624535,0.586538461538462,0.869421487603306,0.532374100719424,0.222222222222222,0.533333333333333,1,"1"
"2642","8",0.32843137254902,0.0686274509803922,"2","2",0.78,0.36622191011236,0.885714285714286,0.366171003717472,0.65037037037037,0.386792452830189,0.650544662309368,0.878438661710037,0.230769230769231,0.878512396694215,0.568345323741007,0.444444444444444,0.568,0.333333333333333,"1"
"2643","6",0.303921568627451,0,"2","2",0.42,0.399578651685393,0.495238095238095,0.399628252788104,0.302962962962963,0.386792452830189,0.302832244008715,0.537918215613383,0.634615384615385,0.53801652892562,0.474820143884892,0.333333333333333,0.474666666666667,0.333333333333333,"1"
"2644","23",0.357843137254902,0.0686274509803922,"1","1",0,0.305828651685393,0.638095238095238,0.305865344898802,0.248148148148148,0.688679245283019,0.248366013071895,0.351672862453532,0.355769230769231,0.351239669421488,0.517985611510791,0.666666666666667,0.517333333333333,1,"1"
"2645","2",0.367647058823529,0.0686274509803922,"1","1",0,0.496839887640449,0.361904761904762,0.496695580338703,0.581111111111111,0.169811320754717,0.581263616557734,0.455390334572491,0.625,0.455371900826446,0.647482014388489,0.111111111111111,0.648,0,"1"
"2646","17",0.441176470588235,0,"2","1",0,0.732794943820225,0.6,0.732755059892606,0.42962962962963,0.471698113207547,0.42962962962963,0.341635687732342,0.557692307692308,0.341322314049587,0.625899280575539,0.111111111111111,0.626666666666667,0.666666666666667,"2"
"2648","41",0.563725490196078,0,"1","1",0,0.878862359550562,0.695238095238095,0.878769103676167,0.702962962962963,0.39622641509434,0.702832244008715,0.623420074349442,0.490384615384615,0.623140495867769,0.719424460431655,0.333333333333333,0.72,0,"2"
"2649","6",0.637254901960784,0.0686274509803922,"1","2",0.46,0.467345505617978,0.933333333333333,0.467368855844692,0.632222222222222,0.424528301886792,0.632244008714597,0.850557620817844,0.5,0.850413223140496,0.669064748201439,0,0.669333333333333,0.333333333333333,"1"
"2650","24",0.406862745098039,0.0686274509803922,"1","1",0,0.626404494382022,0.638095238095238,0.62639405204461,0.487037037037037,0.556603773584906,0.487145969498911,0.56542750929368,0.538461538461538,0.565289256198347,0.460431654676259,0.222222222222222,0.461333333333333,0.333333333333333,"1"
"2651","51",0.504901960784314,0.0686274509803922,"1","1",0,0.354634831460674,0.504761904761905,0.354605534902933,0.553333333333333,0.0943396226415094,0.553376906318083,0.366542750929368,0.480769230769231,0.366115702479339,0.107913669064748,0.333333333333333,0.106666666666667,0.666666666666667,"1"
"2652","10",0.524509803921569,1,"1","1",0,0.607443820224719,0.619047619047619,0.607393638992152,0.63962962962963,0.235849056603774,0.639651416122004,0.698513011152416,0.403846153846154,0.698347107438016,0.41726618705036,0.444444444444444,0.416,1,"1"
"2653","35",0.53921568627451,0.0686274509803922,"1","1",0,0.505969101123596,0.666666666666667,0.505989260636101,0.341111111111111,0.405660377358491,0.341176470588235,0.745353159851301,0.721153846153846,0.745454545454545,0.453237410071942,0.888888888888889,0.453333333333333,0,"1"
"2654","37",0.754901960784314,0,"1","2",0.6,0.0839185393258427,0.533333333333333,0.083849648905411,0.70037037037037,0.584905660377358,0.700217864923747,0.595539033457249,0.461538461538462,0.595867768595041,0.647482014388489,0.444444444444444,0.648,0.333333333333333,"1"
"2655","22",0.318627450980392,1,"1","1",0,0.59691011235955,0.361904761904762,0.596860801321768,0.484074074074074,0.60377358490566,0.484095860566449,0.728624535315985,0.336538461538462,0.728925619834711,0.244604316546763,0.222222222222222,0.245333333333333,0.333333333333333,"1"
"2656","30",0.308823529411765,1,"1","1",0,0.637289325842697,0.247619047619048,0.637133415943825,0.374074074074074,0.160377358490566,0.374291938997821,0.355762081784387,0.682692307692308,0.355371900826446,0.474820143884892,0.444444444444444,0.474666666666667,0.333333333333333,"1"
"2657","36",0.333333333333333,0.0686274509803922,"1","1",0,0.664676966292135,0.714285714285714,0.664601404378356,0.713703703703704,0.594339622641509,0.713725490196078,0.386617100371747,0.375,0.386776859504132,0.39568345323741,0,0.394666666666667,0.666666666666667,"1"
"2658","7",0.563725490196078,0.0686274509803922,"1","1",0,0.731039325842697,0.247619047619048,0.730896323833127,0.644814814814815,0.367924528301887,0.644880174291939,0.345724907063197,0.394230769230769,0.345454545454545,0.39568345323741,0.444444444444444,0.394666666666667,1,"1"
"2659","8",0.490196078431373,0.0686274509803922,"1","1",0,0.771067415730337,0.352380952380952,0.770962412226353,0.44,0.632075471698113,0.440087145969499,0.160594795539033,0.586538461538462,0.160330578512397,0.726618705035971,0.666666666666667,0.728,0,"1"
"2662","13",0.96078431372549,0.0686274509803922,"1","1",0,0.688904494382022,0.466666666666667,0.68876497315159,0.566296296296296,0.594339622641509,0.566448801742919,0.435687732342007,0.586538461538462,0.435537190082645,0.438848920863309,0.222222222222222,0.44,0,"1"
"2663","46",0.240196078431373,0.0686274509803922,"2","1",0,0.217345505617977,0.580952380952381,0.217265592730277,0.898888888888889,0.509433962264151,0.898910675381264,0.355018587360595,0.134615384615385,0.354545454545454,0.741007194244604,0.555555555555556,0.741333333333333,0.666666666666667,"2"
"2665","33",0.916666666666667,0.0686274509803922,"2","2",0.52,0.565660112359551,0.647619047619048,0.565675340768278,0.372592592592593,0.179245283018868,0.372549019607843,0.49368029739777,0.673076923076923,0.493388429752066,0.79136690647482,0.222222222222222,0.792,0.333333333333333,"2"
"2666","10",0.411764705882353,0,"2","1",0,0.27563202247191,0.371428571428571,0.275505989260636,0.606296296296296,0.745283018867924,0.606100217864924,0.514869888475836,0.586538461538462,0.514876033057851,0.482014388489209,0.222222222222222,0.482666666666667,1,"1"
"2667","40",0.5,1,"2","1",0,0.766151685393258,0.771428571428571,0.766005782734407,0.277407407407407,0.415094339622642,0.277559912854031,0.904089219330855,0.788461538461538,0.904132231404959,0.625899280575539,0.111111111111111,0.626666666666667,0.333333333333333,"2"
"2668","32",0.661764705882353,0,"1","2",0.54,0.526685393258427,0.352380952380952,0.526641883519207,0.574074074074074,0.933962264150943,0.574291938997821,0.297397769516729,0.596153846153846,0.297520661157025,0.474820143884892,0.333333333333333,0.474666666666667,1,"1"
"2669","30",0.754901960784314,0,"1","2",0.42,0.555477528089888,0.419047619047619,0.555349029326724,0.547777777777778,0.339622641509434,0.547712418300654,0.0836431226765799,0.605769230769231,0.0834710743801653,0.37410071942446,0.333333333333333,0.373333333333333,0,"1"
"2671","51",0.563725490196078,1,"1","2",0.24,0.643609550561798,0.580952380952381,0.643535729037588,0.314814814814815,0.660377358490566,0.315032679738562,0.421189591078067,0.307692307692308,0.421487603305785,0.402877697841727,0.555555555555556,0.402666666666667,0.666666666666667,"1"
"2672","41",0.740196078431373,0,"1","1",0,0.360955056179775,0.428571428571429,0.361007847996696,0.447407407407407,0.452830188679245,0.447494553376906,0.599628252788104,0.394230769230769,0.6,0.438848920863309,0.444444444444444,0.44,0.666666666666667,"1"
"2673","26",0.313725490196078,0.0686274509803922,"2","1",0,0.843398876404494,0.723809523809524,0.843246592317224,0.332592592592593,0.60377358490566,0.332461873638344,0.710780669144981,0.221153846153846,0.710743801652893,0.41726618705036,1,0.416,0,"2"
"2674","29",0.877450980392157,0.0686274509803922,"1","1",0,0.657303370786517,0.552380952380952,0.657166460140438,0.681481481481481,0.5,0.681481481481482,0.55910780669145,0.240384615384615,0.558677685950413,0.237410071942446,0.444444444444444,0.237333333333333,1,"2"
"2675","15",0.323529411764706,0.0686274509803922,"1","1",0,0.250702247191011,0.666666666666667,0.250722841800909,0.560740740740741,0.716981132075472,0.56078431372549,0.456133828996283,0.894230769230769,0.456198347107438,0.676258992805755,0.555555555555556,0.677333333333333,0,"1"
"2676","38",0.28921568627451,0.0686274509803922,"1","1",0,0.597261235955056,0.59047619047619,0.59727385377943,0.212962962962963,0.60377358490566,0.213071895424837,0.839776951672863,0.644230769230769,0.839669421487603,0.165467625899281,0.888888888888889,0.165333333333333,0,"1"
"2677","45",0.67156862745098,1,"1","1",0,0.590589887640449,0.466666666666667,0.590458488228005,0.707777777777778,0.433962264150943,0.707625272331155,0.53271375464684,0.144230769230769,0.532231404958678,0.625899280575539,0.777777777777778,0.626666666666667,0,"1"
"2679","22",0.117647058823529,1,"1","1",0,0.719452247191011,0.20952380952381,0.719330855018587,0.52962962962963,0.650943396226415,0.529847494553377,0.572490706319703,0.326923076923077,0.572727272727273,0.79136690647482,0.555555555555556,0.792,0.666666666666667,"1"
"2681","49",0.593137254901961,1,"1","2",0.56,0.450491573033708,0.142857142857143,0.450433705080545,0.621851851851852,0.377358490566038,0.621786492374728,0.388104089219331,0.346153846153846,0.387603305785124,0.309352517985612,0.222222222222222,0.309333333333333,0.666666666666667,"1"
"2682","41",0.588235294117647,0.0686274509803922,"1","1",0,0.376053370786517,0.752380952380952,0.376084262701363,0.498518518518518,0.320754716981132,0.498474945533769,0.531970260223048,0.317307692307692,0.532231404958678,0.712230215827338,0.888888888888889,0.712,0,"2"
"2683","8",0.264705882352941,1,"2","1",0,0.240168539325843,0.285714285714286,0.240190004130525,0.212962962962963,0.490566037735849,0.213071895424837,0.114126394052045,0.423076923076923,0.114049586776859,0.683453237410072,0.222222222222222,0.682666666666667,0,"1"
"2684","7",0.372549019607843,0.0686274509803922,"1","1",0,0.646418539325843,0.352380952380952,0.646427096241223,0.37037037037037,0.726415094339623,0.37037037037037,0.537174721189591,0.230769230769231,0.537190082644628,0.705035971223022,0.333333333333333,0.704,0.333333333333333,"1"
"2685","38",0.053921568627451,0.0686274509803922,"1","1",0,0.586025280898876,0.485714285714286,0.585914911193722,0.542592592592593,0.39622641509434,0.542483660130719,0.43271375464684,0.451923076923077,0.432231404958678,0.460431654676259,0.666666666666667,0.461333333333333,0.666666666666667,"1"
"2686","38",0.308823529411765,1,"1","1",0,0.617275280898876,0.438095238095238,0.617306897976043,0.372592592592593,0.622641509433962,0.372549019607843,0.209293680297398,0.288461538461538,0.209090909090909,0.76978417266187,0.222222222222222,0.770666666666667,1,"1"
"2687","34",0.446078431372549,0.0686274509803922,"1","2",0.88,0.401334269662921,0.457142857142857,0.401280462618753,0.773703703703704,0.235849056603774,0.773856209150327,0.359479553903346,0.701923076923077,0.359504132231405,0.474820143884892,0,0.474666666666667,0.666666666666667,"1"
"2688","24",0.607843137254902,0.0686274509803922,"2","2",0.58,0.783356741573034,0.323809523809524,0.783353985956217,0.361851851851852,0.60377358490566,0.361655773420479,0.765799256505576,0.663461538461538,0.766115702479339,0.97841726618705,0.555555555555556,0.978666666666667,0.333333333333333,"2"
"2689","37",0.779411764705882,0,"1","1",0,0.45189606741573,0.666666666666667,0.451879388682363,0.92962962962963,0.764150943396226,0.929847494553377,0.352044609665427,0.701923076923077,0.352066115702479,0.474820143884892,0.111111111111111,0.474666666666667,0.333333333333333,"1"
"2690","17",0.382352941176471,0.0686274509803922,"1","1",0,0.492275280898876,0.342857142857143,0.49215200330442,0.375185185185185,0.339622641509434,0.37516339869281,0.587360594795539,0.903846153846154,0.587603305785124,0.848920863309352,0.777777777777778,0.848,0,"1"
"2691","40",0.17156862745098,0.0686274509803922,"1","1",0,0.69311797752809,0.476190476190476,0.693102023957043,0.484444444444445,0.528301886792453,0.484531590413943,0.721189591078067,0.596153846153846,0.721487603305785,0.258992805755396,0.666666666666667,0.258666666666667,1,"1"
"2692","8",0.495098039215686,0.0686274509803922,"1","1",0,0.523525280898877,0.428571428571429,0.523543990086741,0.398888888888889,0.707547169811321,0.398692810457516,0.688475836431227,0.798076923076923,0.688429752066115,0.453237410071942,0.333333333333333,0.453333333333333,0.666666666666667,"1"
"2693","15",0.67156862745098,0,"2","1",0,0.810042134831461,0.323809523809524,0.809995869475423,0.401481481481481,0.632075471698113,0.401307189542484,0.475092936802974,0.461538461538462,0.475206611570248,0.589928057553957,0.333333333333333,0.589333333333333,0.333333333333333,"1"
"2694","45",0.799019607843137,1,"1","1",0,0.542134831460674,0.457142857142857,0.542131350681537,0.680740740740741,0.433962264150943,0.680610021786492,0.248698884758364,0.5,0.248760330578512,0.280575539568345,0.222222222222222,0.28,1,"1"
"2695","24",0.607843137254902,0.0686274509803922,"1","1",0,0.712780898876405,0.333333333333333,0.712722015695993,0.753333333333333,0.349056603773585,0.753376906318083,0.451301115241636,0.25,0.451239669421488,0.482014388489209,0.222222222222222,0.482666666666667,0,"2"
"2696","49",0.348039215686274,0,"1","1",0,0.499297752808989,0.628571428571429,0.499173895084676,0.31037037037037,0.60377358490566,0.310239651416122,0.381040892193309,0.298076923076923,0.38099173553719,0.460431654676259,0.666666666666667,0.461333333333333,0.666666666666667,"1"
"2697","23",0.357843137254902,0.0686274509803922,"1","1",0,0.970505617977528,0.371428571428571,0.970466749277158,0.579259259259259,0.481132075471698,0.579084967320261,0.718587360594796,0.701923076923077,0.71900826446281,0.640287769784173,0.444444444444444,0.64,1,"2"
"2698","23",0.651960784313726,0.0686274509803922,"1","2",0.82,0.436446629213483,0.333333333333333,0.436389921520033,0.958148148148148,0.273584905660377,0.958169934640523,0.35092936802974,0.615384615384615,0.350413223140496,0.611510791366906,0.444444444444444,0.610666666666667,0,"1"
"2699","20",0.705882352941177,0.0686274509803922,"1","1",0,0.484901685393259,0.4,0.484923585295333,0.771481481481482,0.669811320754717,0.771677559912854,0.59814126394052,0.201923076923077,0.598347107438016,0.647482014388489,0.333333333333333,0.648,0.333333333333333,"1"
